id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
41933920,residential,,,,,,,,,,,,,,,,
41933922,residential,,,,,,,,,,,,,,,,
41933923,residential,,,,,,,,,,,,,,,,
41933924,residential,,,,,,,,,,,,,,,,
41933925,residential,,,,,,,,,,,,,,,,
41933927,residential,,,,,,,,,,,,,,,,
41933929,residential,,,,,,,,,,,,,,,,
41933931,residential,,,,,,,,,,,,,,,,
41933932,residential,,,,,,,,,,,,,,,,
41933933,residential,,,,,,,,,,,,,,,,
41933934,residential,,,,,,,,,,,,,,,,
41933935,residential,,,,,,,,,,,,,,,,
41933936,residential,,,,,,,,,,,,,,,,
41933938,residential,,,,,,,,,,,,,,,,
41957617,pedestrian,,,,,,,,,,,,,,,,
41957620,residential,,,,,,,,,,,,,,,,
41957622,pedestrian,,,,,,,,,,,,,,,,
41957623,pedestrian,,,,,,,,,,,,,,,,
41957625,residential,,,,,,,,,,,,,,,,
41957628,residential,,,,,,,,,,,,,,,,
41957629,residential,,,,,,,,,,,,,,,,
41957630,residential,,,,,,,,,,,,,,,,
41957631,residential,,,,,,,,,,,,,,,,
41957635,residential,,yes,,,,,,,,,,,,,,
41957706,tertiary,,,,,,,administrative,,,,,,,,,
41957722,residential,,yes,,,,,,,,,,,,,,
41957727,tertiary,,yes,,,,,,,,,,,,,,
41957753,residential,,yes,,,,,,,,,,,,,,
41957754,tertiary,,yes,yes,,,,,,,,,,,,,
41957764,tertiary,,yes,,,,,,,,,,,,,,
41957767,tertiary,,yes,,,,,,,,,,,,,,
41957774,residential,,,,,,,,,,,,,,,,
41957777,residential,,,,,,,,,,,,,,,,
41957779,residential,,,,,,,,,,,,,,,,
41957781,tertiary,,yes,,,,,,,,,,,,,,
41957783,tertiary,,yes,,,,,,,,,,,,,,
41957799,residential,,,,,,,,,,,,,,,,
41957801,residential,,,,,,,,,,,,,,,,
41957802,service,,,,,,,,,,,,,,,,
41957805,residential,,no,,,,,,,,,,,,,,
41957809,residential,,yes,,,,,,,,,,,,,,
41957817,residential,,,,,,,,,,,,,,,,
41957874,residential,,,,,,,administrative,,,,,,,,,
41957875,residential,,,,,,,,,,,,,,,,
41957879,residential,,,,,,,,,,,,,,,,
41957909,residential,,yes,,,,,,,,,,,,,,
41957911,residential,,yes,,,,,,,,,,,,,,
41957914,residential,,,,,,,,,,,,,,,,
41957917,residential,,,,,,,,,,,,,,,,
41957919,residential,,no,,,,,,,,,,,,,,
41957921,residential,,,,,,,,,,,,,,,,
41957922,residential,,yes,,,,,,,,,,,,,,
41957925,residential,,yes,,,,,,,,,,,,,,
41957926,residential,,,,,,,,,,,,,,,,
41957927,residential,,yes,,,,,,,,,,,,,,
41957931,residential,,yes,,,,,,,,,,,,,,
41957935,residential,,,,,,,,,,,,,,,,
41957936,residential,,yes,,,,,,,,,,,,,,
41957939,residential,,yes,,,,,,,,,,,,,,
41957941,residential,,no,,,,,,,,,,,,,,
41957942,residential,,,,,,,,,,,,,,,,
41957945,residential,,,,,,,,,,,,,,,,
41957946,residential,,yes,,,,,,,,,,,,,,
41957948,residential,,,,,,,,,,,,,,,,
41957951,residential,,yes,,,,,,,,,,,,,,
41957955,residential,,,,,,,,,,,,,,,,
41957971,residential,,yes,,,,,,,,,,,,,,
41957994,residential,,yes,,,,,,,,,,,,,,
41958015,residential,,yes,,,,,,,,,,,,,,
41958019,residential,,yes,,,,,,,,,,,,,,
41958062,residential,,,,,,,administrative,,,,,,,,,
41958064,residential,,-1,,,,,,,,,,,,,,
41958073,residential,,yes,,,,,,,,,,,,,,
41958076,residential,,,,,,,,,,,,,,,,
41958078,residential,,,,,,,,,,,,,,,,
41958161,,,,,,,rail,,,,,,,,,,
41958162,,,,,,,rail,,,,,,,,,,
41959672,residential,,,,,,,,,,,,,,,,
41959680,residential,,,,,,,,,,,,,,,,
41959686,residential,,yes,,,,,,,,,,,,,,
41959715,residential,,,,,,,,,,,,,,,,
41959721,residential,,yes,,,,,,,,,,,,,,
41959731,residential,,yes,,,,,,,,,,,,,,
41959737,residential,,,,,,,,,,,,,,,,
41959750,residential,,yes,,,,,,,,,,,,,,
41959766,tertiary,,,,,,,,,,,,,,,,
41959770,residential,,yes,,,,,,,,,,,,,,
41959778,residential,,yes,,,,,,,,,,,,,,
41959796,residential,,,,,,,,,,,,,,,,
41959808,tertiary,,,,,,,,,,,,,,,,
41959812,pedestrian,,-1,,,,,,,,,,,,,,
41959814,residential,,,,,,,,,,,,,,,,
41959815,residential,,yes,,,,,,,,,,,,,,
41959816,residential,,yes,,,,,,,,,,,,,,
41959820,residential,,,,,,,,,,,,,,,,
41959821,tertiary,,yes,,,,,,,,,,,,,,
41959823,pedestrian,,,,,,,,,,,,,,,,
41959826,tertiary,,yes,,,,,,,,,,,,,,
41959830,residential,,yes,,,,,,,,,,,,,,
41959833,pedestrian,,-1,,,,,,,,,,,,,,
41959836,residential,,yes,,,,,,,,,,,,,,
41959858,residential,,yes,,,,,,,,,,,,,,
41959859,motorway_link,,yes,yes,1,,,,,,,,,,,,
41959860,residential,,yes,,,,,,,,,,,,,,
41959861,tertiary,,yes,,,,,,,,,,,,,,
41959862,residential,,yes,,,,,,,,,,,,,,
41959864,residential,,yes,,,,,,,,,,,,,,
41959867,residential,,,,,,,,,,,,,,,,
41959868,tertiary,,yes,,,,,,,,,,,,,,
41959869,tertiary,,yes,,,,,,,,,,,,,,
41959870,tertiary,,,,,,,,,,,,,,,,
41959878,residential,,,,,,,,,,,,,,,,
41959879,residential,,yes,yes,,,,,,,,,,,,,
41959884,tertiary,,yes,,,,,,,,,,,,,,
41959889,pedestrian,,,,,,,,,,,,,,,,
41959890,tertiary,,,,,,,,,,,,,,,,
41959893,pedestrian,,,,,,,,,,,,,,,,
41959898,pedestrian,,,,,,,,,,,,,,,,
41959905,residential,,yes,yes,,,,,,,,,,,,,
41959910,residential,,,,,,,,,,,,,,,,
41959916,pedestrian,,,,,,,,,,,,,,,,
41959922,pedestrian,,yes,,,,,,,,,,,,,,
41959929,pedestrian,,,,,,,,,,,,,,,,
42023500,primary_link,,yes,,,,,,,,,,,,,,
42023501,primary_link,,yes,,,,,,,,,yes,,,,,
42023502,primary_link,,yes,,,,,,,,,,,,,,
42023992,secondary,,yes,,,50,,,,,,,,,,,
42023994,tertiary,,no,,,,,,,,,,,,,,
42023997,secondary,,yes,,,,,,,,,yes,,,,,
42023999,secondary,,yes,,,,,,,,,,,,,,
42024000,residential,,,,,,,,,,,,,,,,
42024002,secondary,,yes,,,,,,,,,,,,,,
42024005,residential,,no,,,,,,,,,,,,,,
42024006,residential,,,,,,,,,,,,,,,,
42024007,residential,,,,,,,,,,,,,,,,
42024009,residential,,,,,,,,,,,,,,,,
42024010,pedestrian,,,,,,,,,,,,,,,,
42024011,residential,,,,,,,,,,,,,,,,
42024012,residential,,,,,,,,,,,,,,,,
42024013,residential,,,,,,,,,,,,,,,,
42024014,residential,,,,,,,,,,,,,,,,
42024604,residential,,,,,,,,,,,,,,,,
42024605,residential,,,,,,,,,,,,,,,,
42024606,tertiary,,no,,,,,,,,,,,,,,
42024607,tertiary,,no,yes,,,,,,,,,,,,,
42024608,tertiary,,yes,,,,,,,,,,,,,,
42024609,residential,,yes,,,,,,,,,,,,,,
42024613,residential,,,,,,,,,,,,,,,,
42024614,residential,,,,,,,,,,,,,,,,
42024615,residential,,,,,,,,,,,,,,,,
42024617,residential,,yes,,,,,,,,,,,,,,
42024619,residential,,,,,,,,,,,,,,,,
42024627,residential,,no,,,,,,,,,,,,,,
42024635,pedestrian,,,,,,,,,,,,,,,,
42024639,residential,,,,,,,,,,,,,,,,
42024644,residential,,yes,,,,,,,,,,,,,,
42024659,residential,,yes,,,,,,,,,,,,,,
42024660,residential,,no,,,,,,,,,,,,,,
42024662,residential,,,,,,,,,,,,,,,,
42024663,residential,,,,,,,,,,,,,,,,
42024664,residential,,,,,,,,,,,,,,,,
42024665,residential,,yes,,,,,,,,,,,,,,
42024667,residential,,,,,,,,,,,,,,,,
42024668,residential,,,,,,,,,,,,,,,,
42024669,footway,,,,,,,,,,,,,,,,
42052244,residential,,yes,,,,,,,,,,,,,,
42052247,motorway_link,,yes,yes,,,,,,,,,,,,,
42052256,residential,,yes,,,,,,,,,,,,,,
42097046,residential,,yes,,,,,,,,,,,,,,
42097047,residential,,,,,,,,,,,,,,,,
42097050,residential,,,,,,,,,,,,,,,,
42097053,residential,,yes,,,,,,,,,,,,,,
42097055,residential,,,,,,,,,,,,,,,,
42097058,residential,,,,,,,,,,,,,,,,
42097061,residential,,,,,,,,,,,,,,,,
42097064,residential,,,,,,,,,,,,,,,,
42097066,residential,,,,,,,,,,,,,,,,
42097068,service,,,,,,,,,,,,,,,,
42097070,tertiary,,yes,,,,,,,,,,,,,,
42097073,,,,,,,,administrative,,,,,,,,,
42097076,residential,,-1,,,,,,,,,,,,,,
42097080,residential,,yes,,,,,,,,,,,,,,
42097084,residential,,,,,,,,,,,,,,,,
42097095,residential,,,,,,,,,,,,,,,,
42097099,residential,,,,,,,,,,,,,,,,
42097101,residential,,,,,,,,,,,,,,,,
42097103,residential,,,,,,,,,,,,,,,,
42097106,residential,,,,,,,,,,,,,,,,
42097108,residential,,,,,,,,,,,,,,,,
42097118,residential,,,,,,,,,,,,,,,,
42097120,residential,,,,,,,,,,,,,,,,
42097121,residential,,,,,,,,,,,,,,,,
42097124,residential,,,,,,,,,,,,,,,,
42097126,residential,,,,,,,,,,,,,,,,
42097127,residential,,,,,,,,,,,,,,,,
42097129,residential,,,,,,,,,,,,,,,,
42097140,residential,,yes,,,,,,,,,,,,,,
42097144,residential,,,,,,,,,,,,,,,,
42097146,residential,,,,,,,,,,,,,,,,
42097148,residential,,,,,,,,,,,,,,,,
42097149,residential,,,,,,,,,,,,,,,,
42097150,residential,,,,,,,,,,,,,,,,
42097156,residential,,-1,,,,,,,,,,,,,,
42097159,residential,,,,,,,,,,,,,,,,
42097161,residential,,,,,,,,,,,,,,,,
42097163,residential,,,,,,,,,,,,,,,,
42097165,residential,,,,,,,,,,,,,,,,
42097167,residential,,,,,,,,,,,,,,,,
42097171,residential,,,,,,,,,,,,,,,,
42097174,tertiary,,,,,,,,,,,,,,,,
42097181,residential,,yes,,,,,,,,,,,,,,
42097183,residential,,,,,,,,,,,,,,,,
42097189,residential,,,,,,,,,,,,,,,,
42097192,residential,,,,,,,,,,,,,,,,
42097193,residential,,,,,,,,,,,,,,,,
42097199,tertiary,,yes,,,,,,,,,,,,,,
42097202,residential,,,,,,,,,,,,,,,,
42097203,residential,,,,,,,,,,,,,,,,
42097310,residential,,,,,,,,,,,,,,,,
42097311,residential,,,,,,,,,,,,,,,,
42097317,residential,,yes,,,,,,,,,,,,,,
42097325,residential,,,,,,,,,,,,,,,,
42097338,residential,,no,,,,,,,,,,,,,,
42097346,residential,,,,,,,,,,,,,,,,
42097351,tertiary,,yes,,,,,,,,,,,,,,
42097355,residential,,,,,,,,,,,,,,,,
42097363,residential,,-1,,,,,,,,,,,,,,
42097367,residential,,,,,,,,,,,,,,,,
42097369,tertiary,,,,,,,administrative,,,,,,,,,
42097371,residential,,yes,,,,,,,,,,,,,,
42097374,residential,,,,,,,,,,,,,,,,
42097378,residential,,,,,,,,,,,,,,,,
42097380,residential,,,,,,,,,,,,,,,,
42097382,residential,,,,,,,,,,,,,,,,
42097387,residential,,yes,,,,,,,,,,,,,,
42097390,residential,,yes,,,,,,,,,,,,,,
42097393,tertiary,,yes,,,,,,,,,,,,,,
42097395,residential,,,,,,,,,,,,,,,,
42097396,residential,,yes,,,,,,,,,,,,,,
42097398,residential,,,,,,,,,,,,,,,,
42097399,residential,,yes,,,,,,,,,,,,,,
42097405,residential,,yes,,,,,,,,,,,,,,
42097410,residential,,,,,,,,,,,,,,,,
42097413,tertiary,,,,,,,,,,,,,,,,
42097524,residential,,,,,,,,,,,,,,,,
42097528,residential,,yes,,,,,,,,,,,,,,
42097531,residential,,yes,,,,,,,,,,,,,,
42097534,residential,,yes,,,,,administrative,,,,,,,,,
42097539,residential,,yes,,,,,,,,,,,,,,
42097542,residential,,yes,,,,,,,,,,,,,,
42097549,residential,,yes,,,,,,,,,,,,,,
42097555,residential,,yes,,,,,,,,,,,,,,
42097572,residential,,,,,,,,,,,,,,,,
42097580,tertiary,,yes,,,,,,,,,,,,,,
42097582,residential,,,,,,,,,,,,,,,,
42110314,residential,,yes,,,,,,,,,,,,,,
42110315,residential,,yes,,,,,,,,,,,,,,
42110316,residential,,,,,,,,,,,,,,,,
42110317,residential,,,,,,,,,,,,,,,,
42110319,pedestrian,,,,,,,,,,,,,,,,
42110321,residential,,,,,,,,,,,,,,,,
42110324,residential,,,,,,,,,,,,,,,,
42110326,residential,,yes,,,,,,,,,,,,,,
42110329,residential,,yes,,,,,,,,,,,,,,
42110331,residential,,yes,,,,,,,,,,,,,,
42110332,residential,,,,,,,,,,,,,,,,
42110335,residential,,yes,,,,,,,,,,,,,,
42110337,residential,,,,,,,,,,,,,,,,
42110338,residential,,no,,,,,,,,,,,,,,
42110342,residential,,,,,,,,,,,,,,,,
42110345,residential,,no,,,,,,,,,,,,,,
42110346,service,,,,,,,,,,,,,,,,
42110349,residential,,,,,,,,,,,,,,,,
42110352,service,,,,,,,,,,,,,,,,
42110363,service,,,,,,,,,,,,,,,,
42110364,residential,,,,,,,,,,,,,,,,
42110365,service,,,,,,,,,,,,,,,,
42110366,secondary,,no,,,,,,,,,,yes,,,,
42110367,secondary,,no,,,,,,,,,,,,,,
42110370,residential,,,,,,,,,,,,,,,,
42110371,footway,,,,,,,,,,,,yes,,,,
42110372,pedestrian,,,,,,,,,,,,,,,,
42110374,residential,,,,,,,,,,,,,,,,
42110375,residential,,,,,,,,,,,,,,,,
42110377,residential,,yes,,,,,,,,,,,,,,
42110378,residential,,,,,,,,,,,,,,,,
42110380,residential,,,,,,,,,,,,,,,,
42110381,residential,,,,,,,,,,,,,,,,
42110382,footway,,,,,,,,,,,,,,,,
42110383,residential,,,,,,,,,,,,,,,,
42110384,residential,,,,,,,,,,,,,,,,
42110385,residential,,yes,,,,,,,,,,,,,,
42110386,residential,,,,,,,,,,,,,,,,
42110387,residential,,,,,,,,,,,,,,,,
42110388,residential,,,,,,,,,,,,,,,,
42110389,residential,,,,,,,,,,,,,,,,
42110391,residential,,,,,,,,,,,,,,,,
42110393,residential,,,,,,,,,,,,,,,,
42110394,residential,,,,,,,,,,,,,,,,
42110397,residential,,,,,,,,,,,,,,,,
42110398,residential,,,,,,,,,,,,,,,,
42110399,residential,,,,,,,,,,,,,,,,
42110400,residential,,yes,,,,,,,,,,,,,,
42110402,residential,,no,,,,,,,,,,,,,,
42110404,residential,,no,,,,,,,,,,,,,,
42110408,residential,,no,,,,,,,,,,,,,,
42110414,residential,,yes,,,,,,,,,,,,,,
42110621,residential,,,,,,,,,,,,,,,,
42110622,residential,,,,,,,,,,,,,,,,
42110999,residential,,,,,,,,,,,,,,,,
42137722,residential,,yes,,,,,,,,,,,,,,
42137723,residential,,,,,,,,,,,,,,,,
42137724,residential,,yes,yes,,,,,,,,,,,,,
42137725,residential,,,,,,,,,,,,,,,,
42137726,residential,,,,,,,,,,,,,,,,
42137728,residential,,yes,,,,,,,,,,,,,,
42137729,residential,,,,,,,,,,,,,,,,
42137730,secondary,,no,yes,,,,,,,,yes,,,,,
42137731,secondary,,no,yes,,,,,,,,,,,,,
42137732,residential,,yes,,,,,,,,,,,,,,
42137733,residential,,no,,,,,,,,,,,,,,
42137734,pedestrian,,,,,,,,,,,,,,,,
42137735,residential,,,,,,,,,,,,,,,,
42137736,residential,,,,,,,,,,,,,,,,
42137737,residential,,yes,,,,,,,,,,,,,,
42137738,residential,,yes,,,,,,,,,,,,,,
42137740,residential,,yes,,,,,,,,,,,,,,
42137741,residential,,yes,,,,,,,,,,,,,,
42137742,residential,,yes,,,,,,,,,,,,,,
42137743,pedestrian,,,,,,,,,,,,,,,,
42137744,residential,,,,,,,,,,,,,,,,
42137745,residential,,yes,,,,,,,,,,,,,,
42137746,residential,,,,,,,,,,,,,,,,
42137747,residential,,yes,,,,,,,,,,,,,,
42137748,residential,,yes,,,,,,,,,,,,,,
42137749,,,,,,,subway,,,,,,yes,,,,
42137751,residential,,yes,,,,,,,,,,,,,,
42137752,residential,,yes,,,,,,,,,,,,,,
42137753,residential,,yes,,,,,,,,,,,,,,
42137755,residential,,yes,,,,,,,,,,,,,,
42137756,residential,,yes,,,,,,,,,,,,,,
42137758,residential,,yes,,,,,,,,,,,,,,
42137759,residential,,,,,,,,,,,,,,,,
42137760,residential,,,,,,,,,,,,,,,,
42137762,tertiary,,no,,,,,,,,,,,,,,
42137763,residential,,yes,,,,,,,,,,,,,,
42137764,residential,,,,,,,,,,,,,,,,
42137765,residential,,,,,,,,,,,,,,,,
42137766,residential,,,,,,,,,,,,,,,,
42137767,residential,,yes,,,,,,,,,,,,,,
42137768,residential,,yes,,,,,,,,,,,,,,
42137769,pedestrian,,,,,,,,,,,,,,,,
42137770,residential,,,,,,,,,,,,,,,,
42137771,residential,,-1,,,,,,,,,,,,,,
42137773,residential,,yes,,,,,,,,,,,,,,
42137774,residential,,,,,,,,,,,,,,,,
42137775,residential,,yes,,,,,,,,,,,,,,
42137777,residential,,,,,,,,,,,,,,,,
42137779,residential,,,,,,,,,,,,yes,,,,
42137780,residential,,yes,,,,,,,,,,,,,,
42137782,residential,,,,,,,,,,,,,,,,
42137783,residential,,,,,,,,,,,,,,,,
42137789,residential,,,,,,,,,,,,,,,,
42137790,residential,,,,,,,,,,,,,,,,
42137791,residential,,,,,,,,,,,,,,,,
42137792,pedestrian,,,,,,,,,,,,,,,,
42137793,secondary_link,,yes,,,,,,,,,,,,,,
42137794,secondary,,yes,,,,,,,,,,,,,,
42137795,secondary_link,,yes,,,,,,,,,,,,,,
42137797,residential,,yes,,,,,,,,,,,,,,
42137798,residential,,,,,,,,,,,,,,,,
42137799,residential,,,,,,,,,,,,,,,,
42137800,residential,,yes,,,,,,,,,,,,,,
42137801,secondary,,yes,,,,,,,,,,,,,,
42137802,secondary,,yes,,,,,,,,,,,,,,
42137803,secondary_link,,yes,,,,,,,,,,,,,,
42137804,residential,,,,,,,,,,,,,,,,
42137805,residential,,,,,,,,,,,,,,,,
42137807,residential,,,,,,,,,,,,,,,,
42137808,footway,,,,,,,,,,,,,,,,
42137809,residential,,yes,,,,,,,,,,,,,,
42137810,residential,,,,,,,,,,,,,,,,
42137811,residential,,,,,,,,,,,,,,,,
42137812,residential,,,,,,,,,,,,,,,,
42137813,residential,,,,,,,,,,,,,,,,
42137814,secondary,,yes,yes,,,,,,,,,,,,,
42137815,secondary,,yes,yes,,,,,,,,,,,,,
42137816,residential,,,,,,,,,,,,,,,,
42137817,residential,,,,,,,,,,,,,,,,
42137818,tertiary,,,,,,,,,,,,,,,,
42137819,tertiary,,,,,,,,,,,,,,,,
42137820,residential,,,,,,,,,,,,,,,,
42137821,residential,,,,,,,,,,,,,,,,
42138060,residential,,,,,,,,,,,,,,,,
42138061,residential,,,,,,,,,,,,,,,,
42138063,residential,,,,,,,,,,,,,,,,
42138066,residential,,yes,,,,,,,,,,,,,,
42138067,residential,,,,,,,,,,,,,,,,
42138068,residential,,yes,,,,,,,,,,,,,,
42138072,residential,,-1,,,,,,,,,,,,,,
42138073,tertiary,,,,,,,,,,,,,,,,
42138075,path,,,,,,,,,,,,,,,,
42138077,residential,,yes,,,,,,,,,,,,,,
42138078,residential,,yes,,,,,,,,,,,,,,
42138082,residential,,yes,,,,,,,,,,,,,,
42138084,unclassified,,-1,,,,,,,,,,,,,,
42138086,footway,,,,,,,,,,,,,,,,
42138087,residential,,yes,,,,,,,,,,,,,,
42138089,residential,,,,,,,,,,,,,,,,
42138090,residential,,yes,,,,,,,,,,,,,,
42163721,secondary,,-1,,,,,,,,,,,,,,
42163723,secondary,,no,yes,,,,,,,,,,,,,
42163724,secondary,,yes,yes,,,,,,,,,,,,,
42163725,secondary_link,,yes,yes,,,,,,,,,,,,,
42163726,motorway_link,,yes,yes,,,,,,,,,,,,,
42163727,residential,,,,,,,,,,,,,,,,
42163729,residential,,,,,,,,,,,,,,,,
42163731,residential,,yes,,,,,,,,,,,,,,
42163734,,,,,,,rail,,,,,,,,,,
42163736,secondary,,yes,yes,,,,,,,,,,,,,
42163738,secondary,,yes,yes,,,,,,,,,,,,,
42163739,secondary,,yes,yes,,,,,,,,,,,,,
42163740,residential,,yes,,,,,,,,,,,,,,
42163741,residential,,,,,,,,,,,,,,,,
42163742,footway,,,,,,,,,,,,,,,,
42163743,residential,,,,,,,,,,,,,,,,
42163745,secondary,,yes,yes,,,,,,,,,,,,,
42163748,secondary,,yes,yes,,,,,,,,,,,,,
42163750,secondary,,yes,yes,,,,,,,,,,,,,
42163751,footway,,,,,,,,,,,,,,,,
42163755,footway,,,,,,,,,,,,yes,,,,
42163756,residential,,yes,,,,,,,,,,,,,,
42163757,residential,,,,,,,,,,,,,,,,
42163758,residential,,,,,,,,,,,,,,,,
42163759,tertiary,,yes,,,,,,,,,,yes,,,,
42163760,tertiary,,yes,,,,,,,,,,,,,,
42163761,tertiary,,yes,,,,,,,,,,,,,,
42163762,tertiary,,yes,,,,,,,,,,,,,,
42163763,footway,,,,,,,,,,,,,,,,
42163766,residential,,,,,,,,,,,,,,,,
42163768,residential,,,,,,,,,,,,,,,,
42163769,footway,,,,,,,,,,,,yes,,,,
42163770,tertiary,,yes,,,,,,,,,,,,,,
42163772,residential,,,,,,,,,,,,,,,,
42163773,pedestrian,,,,,,,,,,,,,,,,
42163774,service,,,,,,,,,,,,,,,,
42163775,residential,,,,,,,,,,,,,,,,
42163777,residential,,-1,,,,,,,,,,,,,,
42163778,residential,,,,,,,,,,,,,,,,
42163779,residential,,,,,,,,,,,,,,,,
42163780,residential,,,,,,,,,,,,,,,,
42163782,residential,,,,,,,,,,,,,,,,
42163783,residential,,yes,,,,,,,,,,,,,,
42163787,residential,,no,,,,,,,,,,,,,,
42163788,residential,,-1,,,,,,,,,,,,,,
42163789,residential,,yes,,,,,,,,,,,,,,
42163790,residential,,no,,,,,,,,,,,,,,
42163791,residential,,yes,,,,,,,,,,,,,,
42164268,motorway,,yes,yes,4,,,,,,,,,,,,
42164269,motorway,,yes,yes,4,,,,,,,,,,,,
42164270,residential,,,,,,,,,,,,,,,,
42164272,residential,,,,,,,,,,,,,,,,
42164274,pedestrian,,,,,,,,,,,,,,,,
42164275,residential,,,,,,,,,,,,,,,,
42164276,residential,,,,,,,,,,,,,,,,
42164277,service,,,,,,,,,,,,,,,,
42164278,service,,,,,,,,,,,,,,,,
42164279,service,,,,,,,,,,,,,,,,
42164281,residential,,,,,,,,,,,,,,,,
42164282,service,,,,,,,,,,,,,,,,
42164283,residential,,,,,,,,,,,,,,,,
42164284,residential,,,,,,,,,,,,,,,,
42164286,service,,,,,,,,,,,,,,,,
42164288,service,,,,,,,,,,,,,,,,
42164290,pedestrian,,,,,,,,,,,,,,,,
42164291,service,,,,,,,,,,,,,,,,
42164292,residential,,,,,,,,,,,,,,,,
42164293,residential,,,,,,,,,,,,,,,,
42164294,residential,,,,,,,,,,,,,,,,
42164296,residential,,,,,,,,,,,,,,,,
42164297,service,,,,,,,,,,,,,,,,
42164298,residential,,,,,,,,,,,,,,,,
42201217,service,,,,,,,,,,,,,,,,
42201322,service,,,,,,,,,,,,,,,,
42268031,secondary,,yes,,,,,,,,,,,,,,
42268036,secondary,,yes,,,,,,,,,,,,,,
42268038,tertiary,,no,,,,,,,,,,,,,,
42268039,residential,,yes,,,,,,,,,,,,,,
42268224,residential,,,,,,,,,,,,,,,,
42268230,secondary,,yes,,,,,,,,,,,,,,
42268502,residential,,,,,,,,,,,,,,,,
42268518,residential,,,,,,,,,,,,,,,,
42268522,service,,,,,,,,,,,,,,,,
42268525,residential,,,,,,,,,,,,,,,,
42268553,service,,,,,,,,,,,,,,,,
42268577,service,,,,,,,,,,,,,,,,
42268592,service,,,,,,,,,,,,,,,,
42268595,residential,,,,,,,,,,,,,,,,
42268598,residential,,,,,,,,,,,,,,,,
42268602,residential,,,,,,,,,,,,,,,,
42268616,residential,,,,,,,,,,,,,,,,
42268619,residential,,,,,,,,,,,,,,,,
42268623,residential,,,,,,,,,,,,,,,,
42277144,service,,,,,,,,,,,,,,,,
42277226,service,,,,,,,,,,,,,,,,
42277227,residential,,,,,,,,,,,,,,,,
42277230,residential,,,,,,,,,,,,,,,,
42277231,service,,,,,,,,,,,,,,,,
42277232,service,,,,,,,,,,,,,,,,
42277233,service,,,,,,,,,,,,,,,,
42277234,service,,,,,,,,,,,,,,,,
42277436,residential,,,,,,,,,,,,,,,,
42277437,residential,,,,,,,,,,,,,,,,
42277438,residential,,yes,,,,,,,,,,,,,,
42277439,residential,,yes,,,,,,,,,,,,,,
42277440,service,,,,,,,,,,,,,,,,
42277441,residential,,,,,,,,,,,,,,,,
42277442,pedestrian,,,,,,,,,,,,,,,,
42277528,service,,,,,,,,,,,,,,,,
42277529,residential,,,,,,,,,,,,,,,,
42277530,service,,,,,,,,,,,,,,,,
42277533,service,,,,,,,,,,,,,,,,
42277535,residential,,,,,,,,,,,,,,,,
42277536,residential,,,,,,,,,,,,,,,,
42277537,service,,,,,,,,,,,,,,,,
42277538,residential,,,,,,,,,,,,,,,,
42278043,residential,,no,,,,,,,,,,,,,,
42278044,residential,,no,,,,,,,,,,,,,,
42278045,residential,,no,,,,,,,,,,,,,,
42278046,secondary,,no,,2,,,,,,,,,,,,
42278047,service,,no,,,,,,,,,,,,,,
42278049,residential,,no,,,,,,,,,,,,,,
42278050,service,,no,,,,,,,,,,,,,,
42278051,residential,,no,,,,,,,,,,,,,,
42278053,residential,,yes,,,,,,,,,,,,,,
42278054,residential,,yes,,,,,,,,,,,,,,
42278055,residential,,no,,,,,,,,,,,,,,
42278056,residential,,no,,,,,,,,,,,,,,
42278057,residential,,,,,,,,,,,,,,,,
42278059,service,,,,,,,,,,,,,,,,
42278060,residential,,no,,,,,,,,,,,,,,
42278064,service,,,,,,,,,,,,,,,,
42278065,service,,,,,,,,,,,,,,,,
42278066,service,,,,,,,,,,,,,,,,
42278067,residential,,,,,,,,,,,,,,,,
42278068,residential,,,,,,,,,,,,,,,,
42278069,residential,,,,,,,,,,,,,,,,
42278070,residential,,,,,,,,,,,,,,,,
42278072,service,,,,,,,,,,,,,,,,
42278424,secondary,,yes,,,,,,,,,,,,,,
42278426,secondary,,yes,,,,,,,,,,,,,,
42278588,motorway,,yes,yes,4,,,,,,,,,,,,
42278589,motorway,,yes,yes,4,80,,,,,,,yes,,,,
42278590,secondary,,yes,,,,,,,,,,,,,,
42278591,motorway,,yes,yes,4,,,,,,,,,,,,
42278593,motorway,,yes,yes,4,,,,,,,,yes,,,,
42279131,service,,,,,,,,,,,,,,,,
42279134,service,,,,,,,,,,,,,,,,
42279135,service,,no,,,,,,,,,,,,,,
42279136,pedestrian,,,,,,,,,,,,,,,,
42279137,residential,,yes,,,,,,,,,,,,,,
42279138,service,,no,,,,,,,,,,,,,,
42279139,service,,no,,,,,,,,,,,,,,
42279141,service,,no,,,,,,,,,,,,,,
42279142,service,,no,,,,,,,,,,,,,,
42279143,service,,,,,,,,,,,,,,,,
42279145,service,,no,,,,,,,,,,,,,,
42279146,service,,no,,,,,,,,,,,,,,
42279149,service,,no,,,,,,,,,,,,,,
42279150,service,,no,,,,,,,,,,,,,,
42279154,service,,no,,,,,,,,,,,,,,
42279156,service,,,,,,,,,,,,,,,,
42279158,service,,no,,,,,,,,,,,,,,
42279162,residential,,,,,,,,,,,,,,,,
42279163,tertiary,,yes,,,,,,,,,,,,,,
